Project,Repo,Project license,Repo License,Sourcerank
NPM/logger-facade-express,https://github.com/micro-toolkit/logger-facade-express,MIT,Apache-2.0,7
NPM/sugar-sorting,https://github.com/lucasfcosta/sugar-sorting,MIT,GPL-2.0,7
NPM/ldpm-pubmed,https://github.com/scienceai/pubmed-schema-org,MIT,Apache-2.0,7
NPM/sofa,https://github.com/sofa/sofa,MIT,GPL-3.0,7
NPM/gen-io,https://github.com/MikailBag/gen-io,MIT,Unlicense,7
NPM/generator-holmes,https://github.com/Bisk/generator-holmes,MIT,BSD-3-Clause,7
NPM/i-react-utils,https://github.com/m-szalik/i-react-utils,MIT,Unlicense,7
NPM/cake-yarn,https://github.com/sakejs/sake-yarn,MIT,BSD-3-Clause,7
NPM/oauth-libre,https://github.com/omouse/node-oauth-libre,"GPL-2.0+,MIT",GPL-3.0,7
NPM/smartq,https://gitlab.com/pushrocks/smartq,MIT,GPL-3.0,7
NPM/just-copy-hectorgray.com,https://github.com/defstream/just-copy-hectorgray.com,MIT,ISC,7
NPM/font-weight-values,https://github.com/shinnn/font-weight-values,MIT,Unlicense,7
NPM/serrrver,https://github.com/kirick13/serrrver,MIT,CC0-1.0,7
NPM/em-hbs-precompiler,https://github.com/fabriciotav/em-hbs-precompiler,MIT,BSD-3-Clause,7
NPM/bsmodal-ajaxform,https://github.com/indrahulu/bsmodal-ajaxform,MIT,GPL-2.0,7
NPM/ssp-tarino,https://github.com/stpettersens/tarino,MIT,GPL-3.0,7
NPM/callback-heaven,https://github.com/neurospeech/callback-heaven.js,MIT,Apache-2.0,7
NPM/sn-app,https://github.com/smithee-us/sn-app,MIT,BSD-3-Clause,7
NPM/presentr,https://github.com/kdemoya/presentr,MIT,Apache-2.0,7
NPM/@mcrowe/ts-repl,https://github.com/mcrowe/ts-repl,MIT,ISC,7
NPM/floor-stream,https://github.com/alexander-daniel/floor-stream,MIT,BSD-3-Clause,7
NPM/toolshedr,https://github.com/toolshedr/toolshedr-host,MIT,GPL-3.0,7
NPM/generator-tvwheel,https://github.com/liudan92221/generator-tvwheel,MIT,Apache-2.0,7
NPM/hot-cocoa-lisp,https://github.com/olleicua/hcl,MIT,GPL-3.0,7
NPM/wyrm-torrent,https://github.com/IGI-111/wyrm,MIT,GPL-2.0,7
NPM/@yavuzmester/grouped-bar-chart-svg,https://github.com/yavuzmester/grouped-bar-chart-horizontal,MIT,Apache-2.0,7
NPM/sails-google-discovery-doc,https://github.com/tjwebb/sails-google-discovery-doc,MIT,MPL-2.0,7
NPM/bisu-react-modal,https://github.com/bisudev/bisu-react-modal,MIT,GPL-3.0,7
NPM/generator-playact,https://github.com/bowenliang123/generator-playact,MIT,LGPL-3.0,7
NPM/node-red-contrib-shri-firebase,https://github.com/shrikantzarekar/node-red-contrib-shri-firebase,MIT,Apache-2.0,7
NPM/itheme,https://github.com/bang88/itheme,MIT,Apache-2.0,7
NPM/ngx-gethtml,https://github.com/intasect/ngx-gethtml,MIT,Apache-2.0,7
NPM/hubot-sendgrid,https://github.com/statianzo/hubot-sendgrid,MIT,BSD-3-Clause,7
NPM/think-token,https://github.com/ickeep/think-token,MIT,Apache-2.0,7
NPM/catops-keys,https://github.com/catops/hubot-keys,MIT,CC0-1.0,7
NPM/jsreport-mpayroll-template,https://github.com/jsreport/jsreport-sample-template,MIT,LGPL-3.0,7
NPM/ksana-codemirror,https://github.com/ksanaforge/ksana-codemirror,MIT,ISC,7
NPM/sdk.js,https://github.com/uxter/esdk,MIT,ISC,7
NPM/islay,https://github.com/sdost/islay,MIT,Apache-2.0,7
NPM/maxleap-js-sdk,https://github.com/MaxLeap/SDK-Javascript,MIT,CC0-1.0,7
NPM/jspm-fs,https://github.com/peta/jspm-fs,MIT,Apache-2.0,7
NPM/react-shinezone-starter-ts,https://github.com/javaLuo/react-darkness,MIT,Apache-2.0,7
NPM/supafetch,https://github.com/jemmyphan/supafetch,MIT,Apache-2.0,7
NPM/kaiser-crawler,https://github.com/Kashio/kaiser,MIT,GPL-3.0,7
NPM/ontimize-web-ngx-map,https://github.com/OntimizeWeb/ontimize-web-ngx-map,MIT,Apache-2.0,7
NPM/generator-interstellar,https://github.com/stellar/generator-interstellar,MIT,Apache-2.0,7
NPM/hubot-gif-locker,https://github.com/hacklanta/hubot-gif-locker,MIT,Apache-2.0,7
NPM/linter-retext,https://github.com/camjc/atom-linter-retext,MIT,mit,7
NPM/generator-wheel,https://github.com/liudan92221/generator-wheel,MIT,Apache-2.0,7
NPM/node-word2vec,https://github.com/fourseasonslab/word2vec,MIT,Apache-2.0,7
NPM/reactmdcweb,https://github.com/srinathh/reactmdcweb,MIT,Apache-2.0,7
NPM/audiovanish,https://github.com/Misyst/Audiovanish,MIT,GPL-3.0,7
NPM/restify-jwt-auth-next,https://github.com/eljefedelrodeodeljefe/restify-jwt-auth-next,MIT,ISC,7
NPM/mochapi,https://github.com/redbeacon/mapi,MIT,Apache-2.0,7
NPM/dtip.js,https://github.com/dengzz/dtip.js,MIT,Apache-2.0,7
NPM/tea-js,https://github.com/wl879/TeaJS,MIT,GPL-3.0,7
NPM/tfn-validator,https://github.com/jimmythecoder/tfn-validator,MIT,GPL-3.0,7
NPM/react-native-ducks-router,https://github.com/newageio/react-native-ducks-router,MIT,GPL-3.0,7
NPM/cake-build,https://github.com/sakejs/sake-build,MIT,BSD-3-Clause,7
NPM/exhibit-plugin-autoprefixer,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,7
NPM/branlette,https://github.com/jbarratt/dynect_rest,MIT,Apache-2.0,7
NPM/videojs-rotatezoom,https://github.com/xbgmsharp/videojs-rotatezoom,MIT,GPL-3.0,7
NPM/moment-ngx,https://github.com/peterbartha/moment-ngx,MIT,GPL-3.0,7
NPM/fis3-postpackager-cloader,https://github.com/CFEA/fis3-postpackager-cloader,MIT,BSD-2-Clause,7
NPM/babel-plugin-transform-css-modules,https://github.com/aribouius/babel-plugin-transform-css-modules,MIT,ISC,6
NPM/nodebb-plugin-sso-google-confirmed,https://github.com/drewdotpro/nodebb-plugin-sso-google-confirmed,MIT,BSD-2-Clause,6
NPM/pager,https://github.com/yamsellem/pager,MIT,Apache-2.0,6
NPM/snooze-stdlib,https://github.com/iamchairs/snooze-stdlib,MIT,GPL-3.0,6
NPM/nodebb-plugin-steam-sso-refactor,https://github.com/h0lybyte/nodebb-plugin-sso-steam-refactor,MIT,GPL-2.0,6
NPM/cordova-deploy,https://github.com/jbavari/cordova-deploy,MIT,Apache-2.0,6
NPM/voilab-object-storage,https://github.com/voilab/voilab-object-storage,MIT,BSD-3-Clause,6
NPM/steve-tools,https://github.com/coolaj86/steve-tools,"MIT,Apache-2.0",Apache-2.0,6
NPM/projecthammer,https://github.com/projecthammer/hammer,MIT,GPL-3.0,6
NPM/creator-js-client,https://github.com/CreatorDev/creator-js-client,MIT,BSD-3-Clause,6
NPM/milk-css,https://github.com/JamesKegel/MilkCSS,MIT,GPL-2.0,6
NPM/spurious,https://github.com/radakovich/spurious,MIT,GPL-2.0,6
NPM/spectral,https://github.com/dicksont/spectral,MIT,BSD-3-Clause,6
NPM/aquifer-artifact,https://github.com/aquifer/aquifer-artifact,MIT,GPL-2.0,6
NPM/rnw-examples,https://github.com/ReactWindows/react-native-examples,MIT,BSD-3-Clause,6
NPM/gulp-import-tasks,https://github.com/nathanbuchar/gulp-import-tasks,MIT,ISC,6
NPM/hain-plugin-google-map,https://github.com/kenji-getpowered/hain-plugin-google-map,MIT,GPL-2.0,6
NPM/nodebb-plugin-slack-invite,https://github.com/CaptEmulation/nodebb-plugin-slack-invite,MIT,Apache-2.0,6
NPM/cmdport-client,https://github.com/SajayAntony/cmdport,MIT,Apache-2.0,6
NPM/generator-vf,https://github.com/vanilla/generator-vf,MIT,GPL-2.0,6
NPM/voilab-image,https://github.com/voilab/voilab-image,MIT,BSD-3-Clause,6
NPM/api-factory,https://github.com/santthosh/node-api-factory,MIT,Apache-2.0,6
NPM/hot-cocoa,https://github.com/olleicua/hot-cocoa,MIT,GPL-3.0,6
NPM/pkgcloud-sync,https://github.com/pkgcloud/pkgcloud-sync,MIT,ISC,6
NPM/omniscience-networking,https://github.com/OffByNone/Omniscience-Networking,MIT,GPL-3.0,6
NPM/a2r-osc,https://github.com/beyama/a2r-osc,MIT,BSD-3-Clause,6
NPM/grunt-deps-manager,https://github.com/maxleiko/grunt-deps-manager,MIT,LGPL-3.0,6
NPM/cake-coverage,https://github.com/sakejs/sake-coverage,MIT,BSD-3-Clause,6
NPM/generator-i-want-nice-ng-cordova,https://github.com/katallaxie/generator-i-want-nice-ng-cordova,MIT,Apache-2.0,6
NPM/nogql,https://github.com/bronto/nogql,MIT,Apache-2.0,6
NPM/hubot-greetings,https://github.com/smashwilson/hubot-greetings,MIT,Apache-2.0,6
NPM/css-background-repeat-dc,https://github.com/davidmarkclements/css-background-repeat-dc,MIT,ISC,6
NPM/css-min-width-scale-dc,https://github.com/davidmarkclements/css-min-width-scale-dc,MIT,ISC,6
NPM/hft-sample-ui,https://github.com/greggman/hft-sample-ui,MIT,BSD-3-Clause,6
NPM/nodebb-plugin-sso-soundcloud,https://github.com/a5mith/nodebb-plugin-sso-soundcloud,MIT,BSD-2-Clause,6
NPM/shrink-text,https://github.com/boyum/shrink-text,MIT,Apache-2.0,6
NPM/@matthewglover/hapi-oauth,https://github.com/matthewglover/hapi-oauth,MIT,Unlicense,6
NPM/ember-mu-authorization,https://github.com/mu-semtech/ember-mu-authorization,MIT,Apache-2.0,6
NPM/pkgcloud-sync-cli,https://github.com/pkgcloud/pkgcloud-sync-cli,MIT,ISC,6
NPM/cradle_security,https://github.com/mgesmundo/cradle_security,MIT,BSD-3-Clause,6
NPM/react-redux-feed,https://github.com/freshdesk/react-redux-feed,MIT,Unlicense,6
NPM/rxjs-diff-operator,https://github.com/DxCx/rxjs-diff-operator,MIT,AGPL-3.0,6
NPM/jethe,https://github.com/robspassky/jethe,MIT,Apache-2.0,6
NPM/leetcoin,https://github.com/porkchop/leetcoin-js,MIT,Apache-2.0,6
NPM/mocha-events-wrapper,https://github.com/tjwebb/mocha-events-wrapper,MIT,MPL-2.0,6
NPM/zaze,https://github.com/ostera/zazen,MIT,BSD-3-Clause,6
NPM/react-rxstore,https://github.com/iskandersierra/react-rxstore,MIT,AGPL-3.0,6
NPM/cordova-plugin-screen-orientaion,https://github.com/gbenvenuti/cordova-plugin-screen-orientation,MIT,Apache-2.0,6
NPM/eslint-config-with-xo,https://github.com/withxo/javascript,MIT,CC-BY-4.0,6
NPM/eventualize,https://github.com/Originate/eventualize,MIT,ISC,6
NPM/generator-emberate,https://github.com/knownasilya/generator-emberate,MIT,ISC,6
NPM/generator-fanta,https://github.com/i7xh/generator-fanta,MIT,GPL-2.0,6
NPM/ueact,https://github.com/wxyyxc1992/Ueact,MIT,Apache-2.0,6
NPM/typhon-core-gulptasks,https://github.com/typhonjs-node-gulp/typhonjs-core-gulptasks,MIT,MPL-2.0,6
NPM/membership-emailservice,https://github.com/ErezAlster/extramailer,MIT,Apache-2.0,6
NPM/hive-config,https://github.com/hivejs/hive-config,MIT,GPL-3.0,6
NPM/chosen-material-theme,https://github.com/westonganger/chosen-material-theme,MIT,GPL-3.0,6
NPM/Rainy,https://github.com/RainyTest/save-image,MIT,Apache-2.0,6
NPM/ssp-artichoke,https://github.com/stpettersens/artichoke,MIT,GPL-3.0,6
NPM/@yavuzmester/grouped-bar-chart,https://github.com/yavuzmester/grouped-bar-chart-horizontal,MIT,Apache-2.0,6
NPM/fishsticks,https://github.com/cjihrig/fishsticks,MIT,Apache-2.0,6
NPM/mali-metadata-auth,https://github.com/malijs/metadata-auth,MIT,Apache-2.0,6
NPM/cordova-plugin-taobao-baichuan,https://github.com/uuleaf/cordova-plugin-taobao-baichuan,MIT,Apache-2.0,6
NPM/jquery-spellchecker,https://github.com/cv-library/jquery-spellchecker,MIT,mit,6
NPM/wejsv2old-oauth2,https://github.com/wejsv2old/wejsv2old-oauth2,MIT,ISC,6
NPM/catbox-memjs,https://github.com/darkoverlordofdata/catbox-memjs,MIT,BSD-3-Clause,6
NPM/powerstone,https://github.com/metasansana/powerstone,MIT,Apache-2.0,6
NPM/sonicd,https://github.com/ernestrc/sonicd,MIT,GPL-2.0,6
NPM/broccoli-cssmin,https://github.com/baixuexiyang/broccoli-cssmin,MIT,ISC,6
NPM/anfis,https://github.com/fususenlin/anfis,MIT,BSD-3-Clause,6
NPM/pokemon-data,https://github.com/Tiagojdferreira/pokemon-data,MIT,ISC,6
NPM/morrent,https://github.com/manishrc/morrent,MIT,Apache-2.0,6
NPM/untyped,https://github.com/dominikschreiber/untyped,MIT,CC0-1.0,6
NPM/monk-rg,https://github.com/RomanGorbatko/monk-rg,MIT,GPL-2.0,6
NPM/react-tubular,https://github.com/SodhanaLibrary/react-tubular,MIT,GPL-3.0,6
NPM/smart-model-validator,https://github.com/eftakhairul/smart-model-validator,MIT,Apache-2.0,6
NPM/impersonate,https://github.com/ZJONSSON/impersonate,MIT,BSD-3-Clause,6
NPM/webgl-distort,https://github.com/jywarren/webgl-distort,MIT,BSD-2-Clause,6
NPM/eslint-plugin-angularrules,https://github.com/drBenway/eslint-plugin-angularrules,MIT,GPL-2.0,6
NPM/node-red-contrib-websocket-auth0,https://github.com/cuongquay/node-red-contrib-websocket-auth0,MIT,Apache-2.0,6
NPM/devtools-live-sass-unpack,https://github.com/StudioLabs/devtools-live-sass-unpack,MIT,BSD-3-Clause,6
NPM/iapps,https://github.com/akashnimare/iapps,MIT,WTFPL,6
NPM/meanair-server.util,https://github.com/jkresner/meanair-server,MIT,BSD-3-Clause,6
NPM/react-tweet-parser,https://github.com/SodhanaLibrary/react-tweet-parser,MIT,GPL-3.0,6
NPM/lasso-worker-transform,https://github.com/dsathyakumar/lasso-worker-transform,MIT,GPL-3.0,6
NPM/mnpm-server,https://github.com/supershabam/mnpm-server,MIT,BSD-2-Clause,6
NPM/slobber,https://github.com/AledLewis/slobber,MIT,BSD-3-Clause,6
NPM/hapi-ams-sdk,https://github.com/antoniogiordano/hapi-ams-sdk,MIT,ISC,6
NPM/jss-react-material,https://github.com/joxoo/react-material,MIT,GPL-2.0,6
NPM/autodeploy,https://github.com/190n/autodeploy,"MIT,GPL-3.0",GPL-3.0,6
NPM/nmcns-simple-server,https://github.com/PlexRay/nmcns-simple-server,MIT,LGPL-3.0,6
NPM/indui,https://github.com/INDUI/indui-cli,MIT,Apache-2.0,6
NPM/bitgo-bitcoin-wallet,https://github.com/olalonde/bitgo-bitcoin-wallet,MIT,BSD-3-Clause,6
NPM/cntnr,https://github.com/ckaatz-here/container,MIT,BSD-3-Clause,6
NPM/basex-script,https://github.com/alxarch/basex-script,MIT,BSD-2-Clause,6
NPM/benches,https://github.com/lighterio/benches,MIT,ISC,6
NPM/fontface-preloader,https://github.com/airwave-development/airwave-fontface-preloader,MIT,BSD-2-Clause,6
NPM/voilab-csv,https://github.com/voilab/voilab-csv,MIT,BSD-3-Clause,6
NPM/swaggerd,https://github.com/Swaggerd/swaggerd,MIT,Apache-2.0,6
NPM/chosen-bootstrap-theme,https://github.com/westonganger/chosen-bootstrap-theme,MIT,GPL-3.0,6
NPM/react-bootpag,https://github.com/mpipet/react-bootpage,MIT,GPL-2.0,6
NPM/picimo,https://github.com/spearwolf/picimo,MIT,Apache-2.0,6
NPM/mysql-easy-model,https://github.com/rudolfoborges/mysql-easy-model,MIT,Apache-2.0,6
NPM/smf-xmlmerge-js,https://github.com/smartface/xmlmerge-js,MIT,Apache-2.0,6
NPM/hapipress,https://github.com/hapipress/hapipress,MIT,GPL-2.0,6
NPM/ng2-data,https://github.com/raghunat/ng2-data,MIT,Apache-2.0,6
NPM/hive-editor-text,https://github.com/hivejs/hive-editor-text-textarea,MIT,MPL-2.0,6
NPM/grunt-typescript-using-tsconfig,https://github.com/gilamran/grunt-typescript-using-tsconfig,MIT,GPL-2.0,6
NPM/tarino,https://github.com/stpettersens/tarino,MIT,GPL-3.0,6
NPM/@matthewglover/hapi-jwt,https://github.com/matthewglover/hapi-jwt,MIT,Unlicense,6
NPM/sonicd-client,https://github.com/ernestrc/sonicd,MIT,GPL-2.0,6
NPM/omen,https://github.com/lighterio/omen,MIT,ISC,6
NPM/mongoose-shapefile,https://github.com/abmohan/mongoose-shapefile,MIT,Apache-2.0,6
NPM/generator-reazy,https://github.com/GeekyAnts/generator-reazy,MIT,Apache-2.0,6
NPM/userjs,https://github.com/sepmein/UserJs,MIT,ISC,6
NPM/seneca-hapijs,https://github.com/abibao/node-cqes,MIT,Unlicense,6
NPM/jy,https://github.com/Zenasoft/Jellyfish.Agent,MIT,Apache-2.0,6
NPM/mazaid-rest-checks,https://github.com/mazaid/rest-checks,MIT,MPL-2.0,6
NPM/transac-redline,https://github.com/redpelicans/transacd,MIT,Apache-2.0,6
NPM/broccoli-tree-stabilizer,https://github.com/khomyakov42/broccoli-tree-stabilizer,MIT,Apache-2.0,6
NPM/smart-crawler,https://github.com/hh54188/Smart-Crawler,MIT,GPL-2.0,6
NPM/commajs,https://github.com/rheck/commajs,MIT,GPL-2.0,6
NPM/jsizzle,https://github.com/wlaurance/jsizzle,MIT,BSD-2-Clause,6
NPM/gulp-test-i18n,https://github.com/wombleton/gulp-test-i18n,MIT,ISC,6
NPM/express-clues,https://github.com/ZJONSSON/express-clues,MIT,BSD-3-Clause,6
NPM/node-registry-express,https://github.com/vladaspasic/node-registry-express,MIT,Apache-2.0,6
NPM/r-table,https://github.com/carlosvega20/r-table,MIT,Apache-2.0,6
NPM/ncpt,https://github.com/anskaal/NodeCanvasPresentationTool,MIT,GPL-2.0,6
NPM/account-dev,https://github.com/divsense/account-dev,MIT,ISC,6
NPM/hostme-sdk-angular2-web,https://github.com/HostMeApp/hostme-sdk-angular2-web,MIT,Apache-2.0,6
NPM/mazaid-rest-exec-tasks,https://github.com/mazaid/rest-exec-tasks,MIT,MPL-2.0,6
NPM/hof-frontend-assets,https://github.com/UKHomeOffice-attic/hof-frontend-assets,MIT,GPL-3.0,6
NPM/generator-alitv,https://github.com/liudan92221/generator-alitv,MIT,Apache-2.0,6
NPM/abstract-bitcoin-wallet,https://github.com/olalonde/abstract-bitcoin-wallet,MIT,BSD-3-Clause,6
NPM/caro-console,https://github.com/carozozo/caro-console,MIT,GPL-2.0,6
NPM/omniscience-http-server,https://github.com/OffByNone/Omniscience-Networking,MIT,GPL-3.0,6
NPM/stylediff,https://github.com/bezoerb/stylediff,MIT,BSD-3-Clause,6
NPM/redistributor,https://github.com/itsatony/redistributor,MIT,Unlicense,6
NPM/voilab-migrate-nosql,https://github.com/voilab/voilab-migrate-nosql,MIT,BSD-3-Clause,6
NPM/hubot-incident,https://github.com/aaronblythe/hubot-incident,MIT,Apache-2.0,6
NPM/ninjs-dns,https://github.com/snapptop/ninjs-dns,MIT,AGPL-3.0,6
NPM/react-color-input,https://github.com/beanloop/react-color-input,MIT,Apache-2.0,6
NPM/dotstar,https://github.com/mattmazzola/dotstar,MIT,Unlicense,6
NPM/js-pptx,https://github.com/protobi/js-pptx,MIT,GPL-3.0,6
NPM/goatee-rules,https://github.com/sjorek/goatee-rules.js,"Apache-2.0,MIT",Apache-2.0,6
NPM/grunt-assetify-example,https://github.com/assetify/grunt-assetify-example,MIT,GPL-3.0,6
NPM/replat,https://github.com/konstantin24121/replat,MIT,Apache-2.0,6
NPM/node-spectre,https://github.com/klamping/node-spectre,MIT,Apache-2.0,6
NPM/cordova-plugin-adsvp,https://github.com/manuelprojects/cordova-plugin-adsvp,MIT,Apache-2.0,6
NPM/om.copy,https://github.com/feluxe/om.copy,MIT,GPL-2.0,6
NPM/iojs-marisa-trie,https://github.com/jakwings/iojs-marisa-trie,MIT,ISC,6
NPM/ftaskrunner-io,https://github.com/javadparvaresh/FTaskRunner-io,MIT,BSD-3-Clause,6
NPM/sn-auth,https://github.com/smithee-us/sn-auth,MIT,BSD-3-Clause,6
NPM/structure-payments,https://github.com/f12/structure-payments,MIT,Apache-2.0,6
NPM/xcod,https://github.com/sujith3g/xcod,MIT,GPL-3.0,6
NPM/mongo-redline,https://github.com/redpelicans/mongobless,MIT,Apache-2.0,6
NPM/nyaya,https://github.com/aldo-dev/nyaya,MIT,Apache-2.0,6
NPM/karma-mongodb-reporter,https://github.com/ironSource/karma-mongodb-reporter,MIT,BSD-2-Clause,6
NPM/mistralic,https://github.com/mistraljs/mistral,MIT,Apache-2.0,6
NPM/es6mvc,https://github.com/greatbsky/ES6MVC,MIT,Apache-2.0,6
NPM/grunt-trigger-lr,https://github.com/bodylabs/grunt-trigger-lr,MIT,BSD-2-Clause,6
NPM/codusic,https://github.com/btk/codusic,MIT,GPL-3.0,6
NPM/Cartogram-Utils,https://github.com/CartoDB/cartogram-utils,MIT,BSD-3-Clause,6
NPM/exhibit-plugin-spawn,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,6
NPM/regraphql,https://github.com/aihornmac/regraphql,MIT,BSD-2-Clause,6
NPM/voilab-express-router,https://github.com/voilab/voilab-express-router,MIT,BSD-3-Clause,6
NPM/yes_msg,https://github.com/yuce/yes_msg-node,MIT,BSD-3-Clause,6
NPM/mfunc,https://github.com/OhMeadhbh/mfunc,MIT,BSD-3-Clause,6
NPM/node-red-contrib-websocket,https://github.com/cuongquay/node-red-contrib-websocket-auth0,MIT,Apache-2.0,6
NPM/react-webui,https://github.com/liugenpeng/react-webui,MIT,Apache-2.0,6
NPM/authorization-ember-addon,https://github.com/mu-semtech/ember-mu-authorization,MIT,Apache-2.0,6
NPM/empiria-trade,https://github.com/Ontica/Empiria.Trade,MIT,AGPL-3.0,6
NPM/hive-editor-html,https://github.com/hivejs/hive-editor-html-ckeditor,MIT,MPL-2.0,6
NPM/linux-scanner,https://github.com/Urucas/linux-scanner,MIT,GPL-2.0,6
NPM/thunderstorm-ide,https://github.com/therebelrobot/thunderstorm,MIT,ISC,6
NPM/inform,https://github.com/hanzoai/form.js,MIT,BSD-3-Clause,6
NPM/generator-japs,https://github.com/leonanluppi/generator-japs,MIT,GPL-2.0,6
NPM/pimatic-unipi-evok,https://github.com/mwittig/pimatic-unipi-evok,MIT,Apache-2.0,6
NPM/alamid-api,https://github.com/peerigon/alamid-api,MIT,Unlicense,6
NPM/generator-koto,https://github.com/nicksrandall/generator-koto,MIT,ISC,6
NPM/react-native-help-bubbles,https://github.com/marcelglaeser/react-native-help-bubbles,MIT,GPL-3.0,6
NPM/main-bower-onefile,https://github.com/59naga/onefile,MIT,GPL-3.0+,6
NPM/cake-mocha,https://github.com/sakejs/sake-mocha,MIT,BSD-3-Clause,6
NPM/kyu-s,https://github.com/robotlolita/kyu-s,MIT,WTFPL,6
NPM/airwave-fontface-preloader,https://github.com/airwave-development/airwave-fontface-preloader,MIT,BSD-2-Clause,6
NPM/redux-map-gl,https://github.com/Willyham/redux-map-gl,MIT,GPL-3.0,6
NPM/webpack-performance,https://github.com/wyvernnot/webpack-performance,MIT,Apache-2.0,6
NPM/react-gif-preview,https://github.com/SodhanaLibrary/react-gif-preview,MIT,GPL-3.0,6
NPM/noful,https://github.com/miamarti/nodejs-restful,MIT,GPL-2.0,6
NPM/generator-vampd,https://github.com/vampd/generator-vampd,MIT,Apache-2.0,6
NPM/anvil-stylus,https://github.com/anviljs/anvil-stylus,MIT,GPL-2.0,6
NPM/sh-watch,https://github.com/queicherius/sh-watch,MIT,AGPL-3.0,6
NPM/hubot-twitter-mention,https://github.com/vspiewak/hubot-twitter-mention,MIT,GPL-2.0,6
NPM/generator-torso-brec,https://github.com/vecnatechnologies/generator-torso-brec,MIT,Apache-2.0,6
NPM/gateau,https://github.com/RoyalIcing/gateau,MIT,Apache-2.0,6
NPM/unidiff,https://github.com/mvoss9000/unidiff,MIT,ISC,6
NPM/compng,https://github.com/gaastonsr/compng,MIT,GPL-2.0,6
NPM/exlist,https://github.com/Geexteam/exlist,MIT,GPL-3.0,6
NPM/pornorama,https://github.com/kudago/pornorama,MIT,Unlicense,6
NPM/function-from-file,https://github.com/seyd/function-from-file,MIT,BSD-2-Clause,6
NPM/node-ember-cli-deploy-azure-tables,https://github.com/jamesdixon/node-ember-cli-deploy-azure-tables,MIT,ISC,6
